106.0,36.0,42.0,116.0
105.0,37.0,44.0,114.0
105.0,37.0,45.0,112.0
104.0,38.0,47.0,110.0
104.0,38.0,48.0,108.0
103.0,39.0,50.0,106.0
103.0,39.0,51.0,104.0
102.0,40.0,53.0,102.0
102.0,40.0,54.0,100.0
101.0,41.0,56.0,98.0
101.0,42.0,58.0,96.0
102.0,42.0,57.0,96.0
104.0,42.0,56.0,97.0
105.0,42.0,55.0,98.0
107.0,42.0,54.0,99.0
109.0,42.0,54.0,100.0
110.0,42.0,53.0,101.0
112.0,42.0,52.0,102.0
114.0,42.0,51.0,102.0
115.0,42.0,50.0,103.0
117.0,42.0,50.0,104.0
119.0,42.0,49.0,105.0
120.0,42.0,48.0,106.0
122.0,42.0,47.0,107.0
124.0,43.0,47.0,108.0
123.0,42.0,49.0,107.0
122.0,42.0,51.0,107.0
121.0,42.0,53.0,107.0
120.0,41.0,55.0,106.0
119.0,41.0,57.0,106.0
119.0,41.0,60.0,106.0
121.0,41.0,58.0,108.0
123.0,41.0,57.0,110.0
125.0,41.0,56.0,112.0
127.0,41.0,55.0,114.0
129.0,41.0,53.0,117.0
131.0,41.0,52.0,119.0
133.0,41.0,51.0,121.0
135.0,41.0,50.0,123.0
138.0,42.0,49.0,126.0
137.0,44.0,48.0,121.0
136.0,46.0,47.0,117.0
136.0,48.0,46.0,113.0
138.0,48.0,44.0,111.0
140.0,48.0,42.0,109.0
142.0,48.0,41.0,107.0
139.0,49.0,46.0,106.0
137.0,50.0,52.0,106.0
135.0,51.0,58.0,106.0
135.0,56.0,57.0,104.0
135.0,61.0,56.0,102.0
136.0,67.0,55.0,101.0
133.0,68.0,61.0,101.0
131.0,69.0,68.0,102.0
128.0,70.0,75.0,103.0
126.0,71.0,82.0,104.0
117.0,74.0,101.0,78.0
108.0,78.0,120.0,52.0
100.0,82.0,139.0,27.0
105.0,63.0,130.0,43.0
110.0,44.0,121.0,59.0
115.0,25.0,113.0,76.0
125.0,19.0,95.0,88.0
135.0,13.0,78.0,100.0
145.0,8.0,61.0,113.0
145.0,23.0,66.0,104.0
145.0,38.0,72.0,95.0
146.0,53.0,78.0,86.0
145.0,67.0,84.0,72.0
145.0,81.0,91.0,58.0
145.0,96.0,98.0,44.0
144.0,96.0,91.0,55.0
144.0,97.0,84.0,67.0
144.0,98.0,78.0,79.0
151.0,95.0,62.0,82.0
159.0,92.0,46.0,86.0
158.0,84.0,41.0,93.0
157.0,76.0,37.0,101.0
142.0,70.0,51.0,100.0
127.0,64.0,65.0,99.0
114.0,63.0,75.0,79.0
101.0,62.0,86.0,59.0
88.0,61.0,97.0,39.0
92.0,50.0,94.0,49.0
97.0,40.0,91.0,59.0
102.0,30.0,88.0,70.0
112.0,28.0,76.0,72.0
122.0,27.0,65.0,74.0
132.0,25.0,54.0,76.0
143.0,24.0,43.0,78.0
151.0,27.0,36.0,74.0
159.0,31.0,29.0,70.0
167.0,35.0,23.0,67.0
162.0,44.0,37.0,53.0
158.0,54.0,51.0,39.0
154.0,64.0,66.0,26.0
155.0,64.0,63.0,35.0
157.0,65.0,61.0,45.0
158.0,65.0,58.0,54.0
160.0,66.0,56.0,64.0
162.0,64.0,48.0,72.0
165.0,63.0,41.0,81.0
165.0,68.0,40.0,75.0
165.0,73.0,39.0,69.0
167.0,73.0,34.0,69.0
169.0,73.0,29.0,69.0
168.0,71.0,31.0,69.0
167.0,69.0,34.0,70.0
168.0,67.0,32.0,69.0
169.0,66.0,31.0,69.0
171.0,64.0,30.0,68.0
172.0,63.0,29.0,68.0
174.0,62.0,28.0,68.0
174.0,61.0,29.0,68.0
174.0,60.0,30.0,69.0
174.0,60.0,31.0,69.0
174.0,59.0,32.0,70.0
174.0,59.0,33.0,71.0
171.0,59.0,34.0,70.0
169.0,59.0,36.0,69.0
167.0,59.0,38.0,68.0
165.0,59.0,40.0,67.0
163.0,59.0,42.0,66.0
161.0,60.0,44.0,66.0
158.0,61.0,45.0,64.0
