156.0,36.0,74.0,103.0
158.0,37.0,74.0,104.0
159.0,41.0,74.0,104.0
159.0,40.0,74.0,105.0
160.0,38.0,74.0,105.0
152.0,36.0,75.0,105.0
147.0,37.0,75.0,106.0
142.0,36.0,76.0,106.0
140.0,36.0,76.0,107.0
132.0,37.0,77.0,107.0
130.0,36.0,77.0,107.0
128.0,37.0,78.0,108.0
124.0,35.0,78.0,108.0
125.0,35.0,79.0,109.0
130.0,38.0,79.0,109.0
130.0,41.0,80.0,110.0
135.0,43.0,80.0,110.0
140.0,45.0,81.0,110.0
148.0,44.0,81.0,111.0
151.0,43.0,82.0,111.0
153.0,43.0,82.0,112.0
153.0,43.0,83.0,112.0
163.0,47.0,83.0,112.0
163.0,47.0,84.0,113.0
163.0,48.0,84.0,113.0
163.0,48.0,85.0,114.0
163.0,48.0,85.0,114.0
163.0,49.0,86.0,115.0
162.0,49.0,86.0,115.0
162.0,49.0,86.0,115.0
162.0,49.0,86.0,115.0
162.0,49.0,87.0,115.0
162.0,49.0,87.0,115.0
162.0,49.0,87.0,115.0
162.0,49.0,87.0,115.0
162.0,49.0,88.0,115.0
162.0,49.0,88.0,115.0
161.0,49.0,88.0,115.0
161.0,49.0,88.0,115.0
161.0,49.0,89.0,115.0
161.0,49.0,89.0,115.0
161.0,49.0,89.0,116.0
161.0,49.0,89.0,116.0
155.0,43.0,90.0,116.0
161.0,42.0,90.0,116.0
159.0,37.0,90.0,116.0
157.0,39.0,90.0,116.0
156.0,32.0,91.0,116.0
150.0,33.0,91.0,116.0
147.0,31.0,91.0,116.0
152.0,35.0,91.0,116.0
149.0,46.0,92.0,116.0
153.0,46.0,92.0,116.0
154.0,49.0,92.0,116.0
157.0,49.0,93.0,117.0
161.0,49.0,92.0,117.0
162.0,38.0,92.0,117.0
165.0,37.0,92.0,117.0
162.0,34.0,92.0,117.0
168.0,32.0,92.0,117.0
165.0,30.0,92.0,118.0
165.0,27.0,92.0,118.0
167.0,28.0,92.0,118.0
164.0,33.0,92.0,118.0
161.0,33.0,92.0,118.0
161.0,35.0,92.0,119.0
159.0,34.0,92.0,119.0
153.0,33.0,92.0,119.0
149.0,33.0,92.0,119.0
137.0,33.0,92.0,119.0
135.0,27.0,92.0,119.0
125.0,22.0,92.0,120.0
122.0,22.0,92.0,120.0
116.0,22.0,92.0,120.0
114.0,24.0,92.0,120.0
112.0,29.0,92.0,120.0
113.0,31.0,92.0,121.0
111.0,34.0,92.0,121.0
115.0,35.0,92.0,121.0
118.0,33.0,92.0,121.0
121.0,29.0,92.0,121.0
124.0,29.0,92.0,121.0
127.0,29.0,92.0,121.0
130.0,29.0,92.0,121.0
133.0,29.0,92.0,121.0
136.0,29.0,92.0,121.0
139.0,30.0,93.0,122.0
134.0,30.0,93.0,122.0
129.0,30.0,93.0,122.0
124.0,30.0,93.0,122.0
114.0,33.0,93.0,122.0
109.0,34.0,93.0,122.0
102.0,27.0,93.0,122.0
96.0,24.0,93.0,122.0
86.0,20.0,93.0,122.0
83.0,17.0,93.0,122.0
81.0,19.0,93.0,122.0
82.0,17.0,93.0,122.0
80.0,23.0,93.0,122.0
74.0,28.0,93.0,122.0
73.0,30.0,93.0,121.0
71.0,33.0,93.0,120.0
65.0,33.0,93.0,120.0
59.0,33.0,93.0,119.0
52.0,35.0,93.0,119.0
48.0,32.0,93.0,118.0
47.0,32.0,93.0,117.0
43.0,28.0,93.0,117.0
46.0,30.0,93.0,116.0
54.0,28.0,93.0,116.0
57.0,33.0,93.0,115.0
57.0,38.0,93.0,115.0
60.0,38.0,92.0,115.0
66.0,39.0,92.0,115.0
72.0,37.0,91.0,116.0
76.0,40.0,91.0,116.0
83.0,37.0,90.0,116.0
89.0,29.0,90.0,117.0
92.0,21.0,89.0,117.0
101.0,17.0,89.0,117.0
109.0,14.0,89.0,118.0
117.0,14.0,89.0,118.0
129.0,17.0,89.0,118.0
127.0,21.0,89.0,118.0
126.0,20.0,89.0,118.0
134.0,23.0,89.0,118.0
125.0,23.0,90.0,118.0
131.0,23.0,90.0,118.0
127.0,21.0,90.0,118.0
131.0,20.0,90.0,118.0
128.0,18.0,90.0,118.0
125.0,16.0,91.0,118.0
126.0,18.0,91.0,118.0
124.0,18.0,91.0,118.0
124.0,27.0,91.0,118.0
123.0,28.0,91.0,118.0
124.0,21.0,92.0,118.0
125.0,24.0,92.0,118.0
126.0,24.0,92.0,118.0
128.0,22.0,92.0,118.0
128.0,24.0,92.0,118.0
129.0,14.0,93.0,119.0
140.0,13.0,92.0,118.0
139.0,17.0,91.0,117.0
138.0,20.0,90.0,116.0
140.0,26.0,89.0,115.0
143.0,32.0,88.0,115.0
139.0,35.0,87.0,114.0
138.0,37.0,86.0,113.0
141.0,32.0,85.0,112.0
135.0,26.0,85.0,112.0
138.0,24.0,84.0,111.0
144.0,23.0,83.0,110.0
146.0,25.0,82.0,109.0
148.0,27.0,81.0,108.0
152.0,32.0,80.0,108.0
146.0,36.0,79.0,107.0
143.0,39.0,78.0,106.0
130.0,33.0,77.0,105.0
131.0,35.0,77.0,105.0
119.0,35.0,77.0,104.0
114.0,29.0,77.0,104.0
115.0,26.0,77.0,104.0
117.0,22.0,77.0,104.0
118.0,29.0,77.0,104.0
114.0,31.0,77.0,103.0
113.0,30.0,77.0,103.0
113.0,36.0,77.0,103.0
111.0,34.0,78.0,103.0
110.0,35.0,78.0,103.0
109.0,33.0,78.0,103.0
108.0,33.0,78.0,102.0
109.0,29.0,78.0,102.0
113.0,28.0,78.0,102.0
116.0,28.0,78.0,102.0
126.0,31.0,78.0,102.0
130.0,32.0,79.0,102.0
137.0,33.0,79.0,101.0
148.0,31.0,79.0,101.0
149.0,30.0,79.0,101.0
155.0,28.0,79.0,100.0
159.0,26.0,79.0,100.0
160.0,27.0,79.0,100.0
155.0,22.0,79.0,99.0
160.0,23.0,79.0,99.0
158.0,19.0,79.0,99.0
158.0,17.0,79.0,98.0
157.0,23.0,79.0,98.0
162.0,29.0,79.0,98.0
158.0,37.0,79.0,97.0
155.0,40.0,79.0,97.0
153.0,38.0,79.0,97.0
140.0,38.0,79.0,96.0
142.0,33.0,79.0,96.0
139.0,29.0,79.0,96.0
139.0,25.0,80.0,96.0
146.0,27.0,78.0,94.0
150.0,29.0,77.0,93.0
147.0,31.0,76.0,92.0
151.0,37.0,75.0,91.0
151.0,40.0,74.0,89.0
152.0,40.0,73.0,88.0
153.0,40.0,72.0,87.0
156.0,43.0,71.0,86.0
155.0,45.0,70.0,84.0
160.0,42.0,69.0,83.0
160.0,42.0,68.0,82.0
162.0,41.0,67.0,81.0
162.0,46.0,66.0,80.0
165.0,49.0,65.0,79.0
163.0,53.0,64.0,78.0
161.0,56.0,63.0,77.0
155.0,57.0,62.0,76.0
156.0,56.0,61.0,75.0
155.0,56.0,60.0,74.0
154.0,55.0,59.0,73.0
151.0,53.0,58.0,73.0
142.0,51.0,58.0,73.0
145.0,48.0,58.0,74.0
144.0,43.0,57.0,74.0
142.0,41.0,57.0,74.0
138.0,37.0,57.0,75.0
136.0,42.0,56.0,75.0
135.0,43.0,56.0,75.0
134.0,46.0,56.0,76.0
133.0,50.0,55.0,76.0
133.0,51.0,55.0,77.0
132.0,53.0,55.0,77.0
134.0,52.0,54.0,77.0
135.0,48.0,54.0,78.0
141.0,48.0,54.0,78.0
149.0,50.0,53.0,78.0
160.0,48.0,53.0,79.0
160.0,48.0,53.0,79.0
161.0,48.0,53.0,80.0
160.0,48.0,53.0,78.0
160.0,49.0,53.0,77.0
159.0,50.0,53.0,75.0
159.0,51.0,53.0,74.0
158.0,51.0,53.0,72.0
158.0,52.0,53.0,71.0
157.0,53.0,53.0,69.0
157.0,54.0,53.0,68.0
156.0,54.0,53.0,66.0
156.0,55.0,53.0,65.0
155.0,56.0,53.0,63.0
155.0,57.0,53.0,62.0
154.0,59.0,52.0,61.0
160.0,63.0,51.0,60.0
161.0,63.0,50.0,60.0
164.0,66.0,50.0,59.0
165.0,67.0,49.0,58.0
167.0,68.0,48.0,58.0
165.0,69.0,48.0,57.0
168.0,67.0,47.0,57.0
165.0,68.0,46.0,56.0
161.0,68.0,46.0,55.0
157.0,70.0,45.0,55.0
155.0,68.0,44.0,54.0
155.0,69.0,44.0,54.0
148.0,68.0,45.0,54.0
142.0,68.0,46.0,55.0
141.0,66.0,47.0,56.0
137.0,65.0,48.0,57.0
136.0,64.0,49.0,58.0
134.0,61.0,50.0,59.0
136.0,60.0,51.0,60.0
134.0,59.0,52.0,61.0
138.0,59.0,52.0,61.0
136.0,54.0,53.0,62.0
140.0,55.0,53.0,63.0
142.0,53.0,54.0,64.0
142.0,53.0,55.0,65.0
143.0,54.0,55.0,66.0
136.0,51.0,56.0,66.0
137.0,49.0,56.0,67.0
136.0,48.0,57.0,68.0
137.0,46.0,58.0,69.0
137.0,45.0,58.0,70.0
136.0,45.0,59.0,71.0
135.0,44.0,59.0,71.0
139.0,42.0,60.0,72.0
139.0,40.0,61.0,73.0
138.0,40.0,61.0,74.0
132.0,37.0,62.0,75.0
128.0,34.0,63.0,76.0
127.0,35.0,63.0,77.0
124.0,34.0,64.0,78.0
123.0,33.0,64.0,80.0
118.0,31.0,65.0,81.0
122.0,31.0,66.0,82.0
123.0,30.0,66.0,84.0
128.0,26.0,67.0,85.0
132.0,23.0,67.0,86.0
133.0,24.0,68.0,88.0
135.0,22.0,69.0,89.0
143.0,22.0,69.0,90.0
145.0,20.0,70.0,92.0
150.0,25.0,70.0,93.0
152.0,21.0,71.0,94.0
153.0,19.0,72.0,96.0
151.0,18.0,72.0,95.0
154.0,14.0,72.0,95.0
159.0,15.0,72.0,94.0
157.0,21.0,72.0,94.0
152.0,26.0,72.0,94.0
151.0,32.0,72.0,93.0
143.0,33.0,72.0,93.0
137.0,33.0,72.0,93.0
131.0,35.0,72.0,92.0
125.0,30.0,72.0,92.0
125.0,31.0,72.0,92.0
116.0,29.0,72.0,91.0
118.0,28.0,72.0,91.0
120.0,31.0,72.0,91.0
121.0,31.0,72.0,90.0
126.0,32.0,72.0,90.0
130.0,37.0,72.0,90.0
133.0,38.0,72.0,89.0
140.0,44.0,72.0,89.0
140.0,46.0,73.0,89.0
143.0,43.0,73.0,89.0
145.0,43.0,74.0,89.0
148.0,41.0,74.0,90.0
146.0,35.0,75.0,90.0
150.0,34.0,75.0,90.0
149.0,35.0,76.0,91.0
147.0,36.0,76.0,91.0
147.0,34.0,77.0,91.0
148.0,32.0,77.0,92.0
140.0,31.0,78.0,92.0
137.0,28.0,78.0,93.0
134.0,26.0,79.0,93.0
134.0,19.0,79.0,93.0
129.0,6.0,80.0,94.0
125.0,11.0,80.0,94.0
121.0,24.0,81.0,94.0
119.0,22.0,81.0,95.0
118.0,21.0,82.0,95.0
117.0,20.0,82.0,95.0
116.0,18.0,83.0,96.0
115.0,17.0,83.0,96.0
114.0,16.0,84.0,97.0
115.0,18.0,83.0,97.0
116.0,17.0,83.0,97.0
117.0,21.0,83.0,98.0
118.0,22.0,83.0,98.0
120.0,28.0,83.0,98.0
120.0,31.0,82.0,99.0
122.0,29.0,82.0,99.0
123.0,32.0,82.0,100.0
123.0,32.0,82.0,100.0
125.0,29.0,82.0,100.0
130.0,21.0,81.0,101.0
131.0,22.0,81.0,101.0
128.0,24.0,81.0,101.0
129.0,25.0,81.0,102.0
130.0,26.0,81.0,102.0
132.0,27.0,81.0,103.0
131.0,27.0,80.0,101.0
131.0,28.0,79.0,100.0
130.0,29.0,78.0,99.0
130.0,30.0,77.0,98.0
129.0,31.0,76.0,97.0
129.0,32.0,75.0,96.0
128.0,33.0,74.0,95.0
128.0,34.0,73.0,94.0
123.0,35.0,72.0,93.0
119.0,37.0,72.0,93.0
115.0,37.0,72.0,93.0
108.0,33.0,71.0,92.0
103.0,33.0,71.0,92.0
100.0,32.0,71.0,92.0
104.0,32.0,70.0,91.0
105.0,32.0,70.0,91.0
107.0,26.0,70.0,91.0
111.0,22.0,69.0,90.0
116.0,29.0,69.0,90.0
125.0,32.0,69.0,90.0
124.0,38.0,68.0,89.0
136.0,39.0,68.0,89.0
140.0,37.0,68.0,89.0
144.0,34.0,68.0,89.0
144.0,30.0,68.0,89.0
149.0,26.0,68.0,90.0
152.0,23.0,69.0,90.0
153.0,25.0,69.0,91.0
152.0,24.0,69.0,91.0
153.0,22.0,70.0,92.0
151.0,22.0,70.0,91.0
149.0,23.0,70.0,91.0
147.0,24.0,71.0,91.0
145.0,25.0,71.0,90.0
144.0,26.0,71.0,90.0
142.0,27.0,72.0,90.0
140.0,28.0,72.0,89.0
138.0,29.0,72.0,89.0
137.0,30.0,73.0,89.0
137.0,31.0,72.0,89.0
137.0,33.0,72.0,89.0
138.0,35.0,71.0,89.0
138.0,37.0,71.0,89.0
139.0,39.0,70.0,89.0
139.0,41.0,70.0,89.0
139.0,42.0,69.0,89.0
140.0,44.0,69.0,89.0
140.0,46.0,68.0,89.0
141.0,48.0,68.0,89.0
141.0,50.0,67.0,89.0
142.0,52.0,67.0,89.0
141.0,55.0,67.0,89.0
140.0,57.0,67.0,89.0
136.0,53.0,67.0,90.0
136.0,52.0,67.0,90.0
137.0,50.0,67.0,90.0
133.0,48.0,68.0,91.0
137.0,45.0,68.0,91.0
146.0,47.0,68.0,91.0
146.0,46.0,68.0,92.0
147.0,46.0,68.0,92.0
147.0,45.0,68.0,92.0
150.0,45.0,69.0,93.0
153.0,43.0,69.0,92.0
151.0,41.0,69.0,92.0
155.0,40.0,69.0,91.0
156.0,39.0,69.0,91.0
150.0,37.0,69.0,91.0
146.0,35.0,69.0,90.0
143.0,37.0,69.0,90.0
137.0,39.0,69.0,89.0
131.0,43.0,69.0,89.0
128.0,44.0,69.0,89.0
121.0,45.0,69.0,88.0
117.0,44.0,69.0,88.0
113.0,45.0,69.0,87.0
110.0,42.0,69.0,87.0
107.0,42.0,69.0,87.0
109.0,39.0,69.0,86.0
110.0,39.0,69.0,86.0
113.0,40.0,70.0,86.0
119.0,45.0,69.0,86.0
124.0,49.0,69.0,86.0
129.0,53.0,68.0,86.0
138.0,58.0,68.0,86.0
139.0,54.0,67.0,86.0
141.0,54.0,67.0,86.0
147.0,52.0,66.0,86.0
155.0,49.0,66.0,86.0
157.0,53.0,65.0,86.0
160.0,56.0,65.0,86.0
168.0,60.0,64.0,86.0
165.0,58.0,64.0,86.0
163.0,59.0,63.0,86.0
160.0,60.0,63.0,86.0
154.0,56.0,62.0,86.0
155.0,56.0,62.0,86.0
154.0,56.0,61.0,86.0
147.0,58.0,61.0,86.0
147.0,58.0,61.0,86.0
147.0,58.0,62.0,86.0
143.0,57.0,63.0,86.0
140.0,53.0,63.0,86.0
135.0,54.0,64.0,86.0
131.0,52.0,65.0,86.0
132.0,54.0,65.0,86.0
131.0,53.0,66.0,86.0
131.0,54.0,67.0,87.0
136.0,51.0,68.0,87.0
137.0,50.0,68.0,87.0
133.0,48.0,69.0,87.0
141.0,47.0,70.0,87.0
143.0,52.0,70.0,87.0
149.0,53.0,71.0,87.0
153.0,58.0,72.0,87.0
154.0,59.0,73.0,88.0
155.0,57.0,72.0,88.0
156.0,55.0,72.0,88.0
158.0,53.0,71.0,88.0
159.0,52.0,71.0,88.0
161.0,50.0,70.0,88.0
162.0,48.0,70.0,88.0
163.0,47.0,69.0,88.0
165.0,45.0,69.0,88.0
166.0,43.0,68.0,88.0
168.0,42.0,68.0,89.0
168.0,42.0,68.0,89.0
168.0,42.0,68.0,90.0
168.0,42.0,68.0,91.0
168.0,43.0,68.0,92.0
168.0,43.0,68.0,93.0
168.0,43.0,68.0,94.0
168.0,43.0,68.0,95.0
169.0,44.0,69.0,96.0
167.0,43.0,69.0,95.0
160.0,42.0,69.0,95.0
160.0,40.0,69.0,94.0
162.0,46.0,69.0,94.0
160.0,45.0,69.0,93.0
159.0,45.0,69.0,93.0
157.0,45.0,69.0,92.0
154.0,42.0,69.0,92.0
154.0,38.0,69.0,91.0
152.0,37.0,69.0,91.0
151.0,37.0,69.0,91.0
152.0,37.0,68.0,91.0
154.0,37.0,67.0,91.0
158.0,38.0,67.0,91.0
161.0,39.0,66.0,91.0
165.0,44.0,66.0,91.0
169.0,44.0,65.0,91.0
173.0,43.0,64.0,91.0
175.0,44.0,64.0,91.0
169.0,43.0,63.0,91.0
173.0,44.0,63.0,91.0
169.0,42.0,62.0,91.0
169.0,40.0,62.0,91.0
165.0,40.0,62.0,91.0
164.0,44.0,62.0,91.0
163.0,49.0,63.0,91.0
160.0,51.0,63.0,91.0
157.0,50.0,64.0,91.0
154.0,48.0,64.0,91.0
146.0,48.0,65.0,91.0
144.0,44.0,65.0,91.0
140.0,41.0,66.0,91.0
137.0,41.0,66.0,91.0
134.0,41.0,67.0,91.0
131.0,41.0,67.0,91.0
128.0,42.0,68.0,91.0
131.0,43.0,67.0,89.0
135.0,44.0,66.0,88.0
139.0,45.0,65.0,87.0
143.0,46.0,65.0,86.0
146.0,47.0,64.0,84.0
150.0,48.0,63.0,83.0
154.0,49.0,62.0,82.0
158.0,49.0,62.0,81.0
163.0,50.0,62.0,80.0
167.0,52.0,62.0,80.0
167.0,52.0,62.0,80.0
165.0,55.0,62.0,80.0
166.0,57.0,62.0,79.0
163.0,57.0,62.0,79.0
161.0,63.0,62.0,79.0
161.0,65.0,62.0,79.0
159.0,61.0,62.0,78.0
153.0,58.0,62.0,78.0
148.0,57.0,62.0,78.0
148.0,58.0,62.0,78.0
145.0,57.0,62.0,78.0
143.0,57.0,62.0,79.0
140.0,56.0,63.0,80.0
138.0,56.0,63.0,81.0
135.0,55.0,63.0,81.0
133.0,55.0,64.0,82.0
130.0,54.0,64.0,83.0
128.0,54.0,64.0,84.0
125.0,53.0,65.0,84.0
123.0,53.0,65.0,85.0
120.0,52.0,65.0,86.0
118.0,52.0,66.0,87.0
